Australia	GK	Mathew Ryan	Levante
Australia	DF	Miloš Degenek	APOEL
Australia	DF	Alessandro Circati	Parma
Australia	DF	Jacob Italiano	Grazer AK
Australia	DF	Jordan Bos	Feyenoord
Australia	DF	Jason Geria	Albirex Niigata
Australia	FW	Mathew Leckie	Melbourne City
Australia	MF	Connor Metcalfe	FC St. Pauli
Australia	FW	Mohamed Touré	Norwich City
Australia	FW	Ajdin Hrustic	Heracles Almelo
Australia	FW	Awer Mabil	Castellón
Australia	GK	Paul Izzo	Randers
Australia	MF	Aiden O'Neill	New York City FC
Australia	MF	Cammy Devlin	Heart of Midlothian
Australia	DF	Kai Trewin	New York City FC
Australia	DF	Aziz Behich	Melbourne City
Australia	FW	Nestory Irankunda	Watford
Australia	GK	Patrick Beach	Melbourne City
Australia	DF	Harry Souttar	Leicester City
Australia	FW	Cristian Volpato	Sassuolo
Australia	DF	Cameron Burgess	Swansea City
Australia	MF	Jackson Irvine	FC St. Pauli
Australia	FW	Nishan Velupillay	Melbourne Victory
Australia	MF	Paul Okon-Engstler	Sydney FC
Australia	DF	Lucas Herrington	Colorado Rapids
Australia	FW	Tete Yengi	Machida Zelvia
Paraguay	GK	Gatito Fernández	Cerro Porteño
Paraguay	DF	Gustavo Velázquez	Cerro Porteño
Paraguay	DF	Omar Alderete	Sunderland
Paraguay	DF	Juan José Cáceres	Dynamo Moscow
Paraguay	DF	Fabián Balbuena	Grêmio
Paraguay	DF	Júnior Alonso	Atlético Mineiro
Paraguay	MF	Ramón Sosa	Palmeiras
Paraguay	MF	Diego Gómez	Brighton & Hove Albion
Paraguay	FW	Antonio Sanabria	Cremonese
Paraguay	MF	Miguel Almirón	Atlanta United
Paraguay	MF	Maurício	Palmeiras
Paraguay	GK	Orlando Gill	San Lorenzo
Paraguay	DF	José Canale	Lanús
Paraguay	MF	Andrés Cubas	Vancouver Whitecaps
Paraguay	DF	Gustavo Gómez	Palmeiras
Paraguay	MF	Damián Bobadilla	São Paulo
Paraguay	FW	Kaku	Al Ain
Paraguay	FW	Álex Arce	Independiente Rivadavia
Paraguay	FW	Julio Enciso	Strasbourg
Paraguay	MF	Braian Ojeda	Orlando City
Paraguay	FW	Gabriel Ávalos	Independiente
Paraguay	GK	Gastón Olveira	Olimpia
Paraguay	MF	Matías Galarza	Atlanta United
Paraguay	MF	Gustavo Caballero	Portsmouth
Paraguay	FW	Isidro Pitta	Red Bull Bragantino
Paraguay	DF	Alexandro Maidana	Talleres
Turkey	GK	Mert Günok	Fenerbahçe
Turkey	DF	Zeki Çelik	Roma
Turkey	DF	Merih Demiral	Al-Ahli
Turkey	DF	Çağlar Söyüncü	Fenerbahçe
Turkey	MF	Salih Özcan	Borussia Dortmund
Turkey	MF	Orkun Kökçü	Beşiktaş
Turkey	FW	Kerem Aktürkoğlu	Fenerbahçe
Turkey	FW	Arda Güler	Real Madrid
Turkey	FW	Deniz Gül	Porto
Turkey	MF	Hakan Çalhanoğlu	Inter Milan
Turkey	FW	Kenan Yıldız	Juventus
Turkey	GK	Altay Bayındır	Manchester United
Turkey	DF	Eren Elmalı	Galatasaray
Turkey	DF	Abdülkerim Bardakcı	Galatasaray
Turkey	DF	Ozan Kabak	TSG Hoffenheim
Turkey	MF	İsmail Yüksek	Fenerbahçe
Turkey	FW	İrfan Can Kahveci	Kasımpaşa
Turkey	DF	Mert Müldür	Fenerbahçe
Turkey	FW	Yunus Akgün	Galatasaray
Turkey	DF	Ferdi Kadıoğlu	Brighton & Hove Albion
Turkey	FW	Barış Alper Yılmaz	Galatasaray
Turkey	MF	Kaan Ayhan	Galatasaray
Turkey	GK	Uğurcan Çakır	Galatasaray
Turkey	FW	Oğuz Aydın	Fenerbahçe
Turkey	DF	Samet Akaydin	Çaykur Rizespor
Turkey	FW	Can Uzun	Eintracht Frankfurt
United States	GK	Matt Turner	New England Revolution
United States	DF	Sergino Dest	PSV Eindhoven
United States	DF	Chris Richards	Crystal Palace
United States	MF	Tyler Adams	Bournemouth
United States	DF	Antonee Robinson	Fulham
United States	DF	Auston Trusty	Celtic
United States	MF	Giovanni Reyna	Borussia Mönchengladbach
United States	MF	Weston McKennie	Juventus
United States	FW	Ricardo Pepi	PSV Eindhoven
United States	FW	Christian Pulisic	AC Milan
United States	FW	Brenden Aaronson	Leeds United
United States	DF	Miles Robinson	FC Cincinnati
United States	DF	Tim Ream	Charlotte FC
United States	MF	Sebastian Berhalter	Vancouver Whitecaps
United States	MF	Cristian Roldan	Seattle Sounders
United States	DF	Alex Freeman	Villarreal
United States	MF	Malik Tillman	Bayer Leverkusen
United States	DF	Maximilian Arfsten	Columbus Crew
United States	FW	Haji Wright	Coventry City
United States	FW	Folarin Balogun	AS Monaco
United States	FW	Timothy Weah	Olympique de Marseille
United States	DF	Mark McKenzie	Toulouse
United States	DF	Joe Scally	Borussia Mönchengladbach
United States	GK	Matt Freese	New York City FC
United States	GK	Chris Brady	Chicago Fire
United States	FW	Alejandro Zendejas	Club América
