Algeria	GK	Melvin Mastil	Stade Nyonnais
Algeria	DF	Aïssa Mandi	Lille
Algeria	DF	Achref Abada	USM Alger
Algeria	DF	Mohamed Amine Tougai	Espérance de Tunis
Algeria	DF	Zineddine Belaïd	JS Kabylie
Algeria	MF	Ramiz Zerrouki	Twente
Algeria	FW	Riyad Mahrez	Al-Ahli
Algeria	MF	Houssem Aouar	Al-Ittihad
Algeria	FW	Amine Gouiri	Marseille
Algeria	MF	Farès Chaïbi	Eintracht Frankfurt
Algeria	FW	Anis Hadj Moussa	Feyenoord
Algeria	FW	Nadhir Benbouali	Győri ETO
Algeria	DF	Jaouen Hadjam	Young Boys
Algeria	MF	Hicham Boudaoui	Nice
Algeria	DF	Rayan Aït-Nouri	Manchester City
Algeria	GK	Oussama Benbot	USM Alger
Algeria	DF	Rafik Belghali	Hellas Verona
Algeria	FW	Mohamed Amoura	VfL Wolfsburg
Algeria	MF	Nabil Bentaleb	Lille
Algeria	FW	Adil Boulbina	Al-Duhail
Algeria	DF	Ramy Bensebaini	Borussia Dortmund
Algeria	MF	Ibrahim Maza	Bayer Leverkusen
Algeria	GK	Luca Zidane	Granada
Algeria	MF	Yacine Titraoui	Charleroi
Algeria	FW	Farès Ghedjemis	Frosinone
Algeria	DF	Samir Chergui	Paris FC
Argentina	GK	Juan Musso	Atlético Madrid
Argentina	DF	Nicolás Tagliafico	Lyon
Argentina	DF	Gonzalo Montiel	River Plate
Argentina	MF	Leandro Paredes	Boca Juniors
Argentina	DF	Lisandro Martínez	Manchester United
Argentina	MF	Rodrigo De Paul	Inter Miami CF
Argentina	MF	Valentín Barco	Strasbourg
Argentina	FW	Julián Alvarez	Atlético Madrid
Argentina	FW	Lionel Messi	Inter Miami CF
Argentina	MF	Giovani Lo Celso	Real Betis
Argentina	GK	Gerónimo Rulli	Marseille
Argentina	DF	Cristian Romero	Tottenham Hotspur
Argentina	MF	Exequiel Palacios	Bayer Leverkusen
Argentina	MF	Nicolás González	Atlético Madrid
Argentina	FW	Thiago Almada	Atlético Madrid
Argentina	FW	Giuliano Simeone	Atlético Madrid
Argentina	FW	Nico Paz	Como
Argentina	DF	Nicolás Otamendi	Benfica
Argentina	MF	Alexis Mac Allister	Liverpool
Argentina	FW	José Manuel López	Palmeiras
Argentina	FW	Lautaro Martínez	Inter Milan
Argentina	GK	Emiliano Martínez	Aston Villa
Argentina	MF	Enzo Fernández	Chelsea
Argentina	DF	Facundo Medina	Marseille
Argentina	DF	Nahuel Molina	Atlético Madrid
Austria	GK	Alexander Schlager	Red Bull Salzburg
Austria	DF	David Affengruber	Elche
Austria	DF	Kevin Danso	Tottenham Hotspur
Austria	MF	Xaver Schlager	RB Leipzig
Austria	DF	Stefan Posch	Mainz 05
Austria	MF	Nicolas Seiwald	RB Leipzig
Austria	FW	Marko Arnautović	Red Star Belgrade
Austria	DF	David Alaba	Real Madrid
Austria	MF	Marcel Sabitzer	Borussia Dortmund
Austria	MF	Florian Grillitsch	Braga
Austria	FW	Michael Gregoritsch	FC Augsburg
Austria	GK	Florian Wiegele	Viktoria Plzeň
Austria	GK	Patrick Pentz	Brøndby
Austria	FW	Saša Kalajdzić	LASK
Austria	DF	Philipp Lienhart	SC Freiburg
Austria	DF	Phillipp Mwene	Mainz 05
Austria	MF	Carney Chukwuemeka	Borussia Dortmund
Austria	MF	Romano Schmid	Werder Bremen
Austria	MF	Konrad Laimer	Bayern Munich
Austria	FW	Patrick Wimmer	VfL Wolfsburg
Austria	MF	Alexander Prass	TSG Hoffenheim
Austria	DF	Marco Friedl	Werder Bremen
Austria	MF	Paul Wanner	PSV Eindhoven
Austria	DF	Michael Svoboda	Venezia
Austria	MF	Alessandro Schöpf	Wolfsberger AC
Jordan	GK	Yazeed Abulaila	Al-Hussein
Jordan	DF	Mohammad Abu Hashish	Al-Karma
Jordan	DF	Abdallah Nasib	Al-Zawraa
Jordan	DF	Husam Abu Dahab	Al-Faisaly
Jordan	DF	Yazan Al-Arab	FC Seoul
Jordan	MF	Amer Jamous	Al-Zawraa
Jordan	FW	Mohammad Abu Zrayq	Raja Casablanca
Jordan	MF	Noor Al-Rawabdeh	Selangor
Jordan	FW	Ali Olwan	Al-Sailiya
Jordan	FW	Musa Al-Taamari	Rennes
Jordan	FW	Odeh Al-Fakhouri	Pyramids
Jordan	GK	Nour Bani Attiah	Al-Faisaly
Jordan	FW	Mahmoud Al-Mardi	Al-Hussein
Jordan	MF	Rajaei Ayed	Al-Hussein
Jordan	MF	Ibrahim Sadeh	Al-Karma
Jordan	DF	Mo Abualnadi	Selangor
Jordan	DF	Salim Obaid	Al-Hussein
Jordan	DF	Saed Al-Rosan	Al-Hussein
Jordan	MF	Mohannad Abu Taha	Al-Quwa Al-Jawiya
Jordan	MF	Nizar Al-Rashdan	Qatar SC
Jordan	GK	Abdallah Al-Fakhouri	Al-Wehdat
Jordan	DF	Ihsan Haddad	Al-Hussein
Jordan	FW	Ali Azaizeh	Al-Shabab
Jordan	MF	Mohammad Al-Dawoud	Al-Wehdat
Jordan	DF	Anas Badawi	Al-Faisaly
