Croatia	GK	Dominik Livaković	Dinamo Zagreb
Croatia	DF	Josip Stanišić	Bayern Munich
Croatia	DF	Marin Pongračić	Fiorentina
Croatia	DF	Joško Gvardiol	Manchester City
Croatia	DF	Duje Ćaleta-Car	Real Sociedad
Croatia	DF	Josip Šutalo	Ajax
Croatia	MF	Nikola Moro	Bologna
Croatia	MF	Mateo Kovačić	Manchester City
Croatia	FW	Andrej Kramarić	TSG Hoffenheim
Croatia	MF	Luka Modrić	Milan
Croatia	FW	Ante Budimir	Osasuna
Croatia	GK	Ivor Pandur	Hull City
Croatia	MF	Nikola Vlašić	Torino
Croatia	FW	Ivan Perišić	PSV Eindhoven
Croatia	MF	Mario Pašalić	Atalanta
Croatia	MF	Martin Baturina	Como
Croatia	MF	Petar Sučić	Inter Milan
Croatia	DF	Kristijan Jakić	FC Augsburg
Croatia	MF	Toni Fruk	Rijeka
Croatia	FW	Igor Matanović	SC Freiburg
Croatia	MF	Luka Sučić	Real Sociedad
Croatia	DF	Luka Vušković	Hamburger SV
Croatia	GK	Dominik Kotarski	Copenhagen
Croatia	FW	Marco Pašalić	Orlando City SC
Croatia	DF	Martin Erlić	Midtjylland
Croatia	FW	Petar Musa	FC Dallas
England	GK	Jordan Pickford	Everton
England	DF	Ezri Konsa	Aston Villa
England	DF	Nico O'Reilly	Manchester City
England	MF	Declan Rice	Arsenal
England	DF	John Stones	Manchester City
England	DF	Marc Guéhi	Manchester City
England	FW	Bukayo Saka	Arsenal
England	MF	Elliot Anderson	Nottingham Forest
England	FW	Harry Kane	Bayern Munich
England	MF	Jude Bellingham	Real Madrid
England	FW	Marcus Rashford	Barcelona
England	DF	Tino Livramento	Newcastle United
England	GK	Dean Henderson	Crystal Palace
England	MF	Jordan Henderson	Brentford
England	DF	Dan Burn	Newcastle United
England	MF	Kobbie Mainoo	Manchester United
England	MF	Morgan Rogers	Aston Villa
England	FW	Anthony Gordon	Newcastle United
England	FW	Ollie Watkins	Aston Villa
England	FW	Noni Madueke	Arsenal
England	MF	Eberechi Eze	Arsenal
England	FW	Ivan Toney	Al-Ahli
England	GK	James Trafford	Manchester City
England	DF	Reece James	Chelsea
England	DF	Djed Spence	Tottenham Hotspur
England	DF	Jarell Quansah	Bayer Leverkusen
Ghana	GK	Lawrence Ati-Zigi	St. Gallen
Ghana	DF	Alidu Seidu	Rennes
Ghana	MF	Caleb Yirenkyi	Nordsjælland
Ghana	DF	Jonas Adjetey	VfL Wolfsburg
Ghana	MF	Thomas Partey	Villarreal
Ghana	DF	Abdul Mumin	Rayo Vallecano
Ghana	FW	Abdul Fatawu	Leicester City
Ghana	MF	Kwasi Sibo	Oviedo
Ghana	FW	Jordan Ayew	Leicester City
Ghana	FW	Brandon Thomas-Asante	Coventry City
Ghana	MF	Antoine Semenyo	Manchester City
Ghana	GK	Joseph Anang	St Patrick's Athletic
Ghana	FW	Christopher Bonsu Baah	Al-Qadsiah
Ghana	DF	Gideon Mensah	Auxerre
Ghana	MF	Elisha Owusu	Auxerre
Ghana	GK	Benjamin Asare	Hearts of Oak
Ghana	DF	Abdul Rahman Baba	PAOK
Ghana	DF	Jerome Opoku	İstanbul Başakşehir
Ghana	FW	Iñaki Williams	Athletic Bilbao
Ghana	MF	Augustine Boakye	Saint-Étienne
Ghana	DF	Kojo Peprah Oppong	Nice
Ghana	FW	Kamaldeen Sulemana	Atalanta
Ghana	DF	Derrick Luckassen	Pafos
Ghana	FW	Ernest Nuamah	Lyon
Ghana	FW	Prince Kwabena Adu	Viktoria Plzeň
Ghana	DF	Marvin Senaya	Auxerre
Panama	GK	Luis Mejía	Nacional
Panama	DF	César Blackman	Slovan Bratislava
Panama	DF	José Córdoba	Norwich City
Panama	DF	Fidel Escobar	Saprissa
Panama	DF	Edgardo Fariña	Pari Nizhny Novgorod
Panama	MF	Cristian Martínez	Ironi Kiryat Shmona
Panama	MF	José Luis Rodríguez	Juárez
Panama	MF	Adalberto Carrasquilla	UNAM
Panama	FW	Tomás Rodríguez	Saprissa
Panama	MF	Ismael Díaz	León
Panama	MF	Yoel Bárcenas	Mazatlán
Panama	GK	César Samudio	Maratón
Panama	DF	Jiovany Ramos	Puerto Cabello
Panama	DF	Carlos Harvey	Minnesota United FC
Panama	DF	Eric Davis	Plaza Amador
Panama	DF	Andrés Andrade	LASK
Panama	FW	José Fajardo	Universidad Católica
Panama	FW	Cecilio Waterman	Universidad de Concepción
Panama	MF	Alberto Quintero	Plaza Amador
Panama	MF	Aníbal Godoy	San Diego FC
Panama	MF	César Yanis	Cobresal
Panama	GK	Orlando Mosquera	Al-Fayha
Panama	DF	Michael Amir Murillo	Beşiktaş
Panama	FW	Azarias Londoño	Universidad Católica
Panama	DF	Roderick Miller	Turan Tovuz
Panama	DF	Jorge Gutiérrez	Deportivo La Guaira
